timestamp,scenario_id,etf,stage,elapsed_s
2025-10-17T17:14:35.009163,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,7.1327,41400,41400,41612,34.45,33.02,1.988
2025-10-17T17:14:35.042122,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,7.1656,41600,41600,41812,34.45,33.02,1.988
2025-10-17T17:14:35.075415,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,7.1989,41800,41800,42012,34.45,33.02,1.988
2025-10-17T17:14:35.108748,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,7.2323,42000,42000,42212,34.45,33.02,1.988
2025-10-17T17:14:35.143460,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,7.267,42200,42200,42412,34.45,33.02,1.988
2025-10-17T17:14:35.176874,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,7.3004,42400,42400,42612,34.45,33.02,1.988
2025-10-17T17:14:35.210555,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,7.3341,42600,42600,42812,34.45,33.02,1.988
2025-10-17T17:14:35.243874,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,7.3674,42800,42800,43012,34.45,33.02,1.988
2025-10-17T17:14:35.279120,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,7.4026,43000,43000,43212,34.45,33.02,1.988
2025-10-17T17:14:35.312710,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,7.4362,43200,43200,43412,34.45,33.02,1.988
2025-10-17T17:14:35.346031,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,7.4695,43400,43400,43612,34.45,33.02,1.988
2025-10-17T17:14:35.379849,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,7.5034,43600,43600,43812,34.45,33.02,1.988
2025-10-17T17:14:35.412794,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,7.5363,43800,43800,44012,34.45,33.02,1.988
2025-10-17T17:14:35.446064,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,7.5696,44000,44000,44212,34.45,33.02,1.988
2025-10-17T17:14:35.479293,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,7.6028,44200,44200,44412,34.45,33.02,1.988
2025-10-17T17:14:35.512688,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,7.6362,44400,44400,44612,34.45,33.02,1.988
2025-10-17T17:14:35.545878,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,7.6694,44600,44600,44812,34.45,33.02,1.988
2025-10-17T17:14:35.579124,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,7.7026,44800,44800,45012,34.45,33.02,1.988
2025-10-17T17:14:35.618358,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,7.7419,45000,45000,45212,34.45,33.02,1.988
2025-10-17T17:14:35.674841,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,7.7984,45200,45200,45412,34.45,33.02,1.988
2025-10-17T17:14:35.708796,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,7.8323,45400,45400,45612,34.45,33.02,1.988
2025-10-17T17:14:35.742449,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,7.866,45600,45600,45812,34.45,33.02,1.988
2025-10-17T17:14:35.775482,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,7.899,45800,45800,46012,34.45,33.02,1.988
2025-10-17T17:14:35.809128,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,7.9327,46000,46000,46212,34.45,33.02,1.988
2025-10-17T17:14:35.843188,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,7.9667,46200,46200,46412,34.45,33.02,1.988
2025-10-17T17:14:35.877497,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,8.001,46400,46400,46612,34.45,33.02,1.988
2025-10-17T17:14:35.910918,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,8.0344,46600,46600,46812,34.45,33.02,1.988
2025-10-17T17:14:35.944040,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,8.0676,46800,46800,47012,34.45,33.02,1.988
2025-10-17T17:14:35.977547,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,8.1011,47000,47000,47212,34.45,33.02,1.988
2025-10-17T17:14:36.010471,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,8.134,47200,47200,47412,34.45,33.02,1.988
2025-10-17T17:14:36.043970,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,8.1675,47400,47400,47612,34.45,33.02,1.988
2025-10-17T17:14:36.078073,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,8.2016,47600,47600,47812,34.45,33.02,1.988
2025-10-17T17:14:36.111413,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,8.2349,47800,47800,48012,34.45,33.02,1.988
2025-10-17T17:14:36.145586,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,8.2691,48000,48000,48212,34.45,33.02,1.988
2025-10-17T17:14:36.179472,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,8.303,48200,48200,48412,34.45,33.02,1.988
2025-10-17T17:14:36.213694,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,8.3372,48400,48400,48612,34.45,33.02,1.988
2025-10-17T17:14:36.246938,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,8.3705,48600,48600,48812,34.45,33.02,1.988
2025-10-17T17:14:36.283026,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,8.4066,48800,48800,49012,34.45,33.02,1.988
2025-10-17T17:14:36.316871,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,8.4404,49000,49000,49212,34.45,33.02,1.988
2025-10-17T17:14:36.350610,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,8.4741,49200,49200,49412,34.45,33.02,1.988
2025-10-17T17:14:36.384706,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,8.5082,49400,49400,49612,34.45,33.02,1.988
2025-10-17T17:14:36.417849,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,8.5414,49600,49600,49812,34.45,33.02,1.988
2025-10-17T17:14:36.461350,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,8.5849,49800,49800,50012,34.45,33.02,1.988
2025-10-17T17:14:36.501132,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,8.6247,50000,50000,50212,34.45,33.02,1.988
2025-10-17T17:14:36.534438,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,8.658,50200,50200,50412,34.45,33.02,1.988
2025-10-17T17:14:36.567972,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,8.6915,50400,50400,50612,34.45,33.02,1.988
2025-10-17T17:14:36.601129,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,8.7247,50600,50600,50812,34.45,33.02,1.988
2025-10-17T17:14:36.635478,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,8.759,50800,50800,51012,34.45,33.02,1.988
2025-10-17T17:14:36.668979,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,8.7925,51000,51000,51212,34.45,33.02,1.988
2025-10-17T17:14:36.704694,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,8.8282,51200,51200,51412,34.45,33.02,1.988
2025-10-17T17:14:36.738101,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,8.8616,51400,51400,51612,34.45,33.02,1.988
2025-10-17T17:14:36.771948,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,8.8955,51600,51600,51812,34.45,33.02,1.988
2025-10-17T17:14:36.805698,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,8.9292,51800,51800,52012,34.45,33.02,1.988
2025-10-17T17:14:36.839459,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,8.963,52000,52000,52212,34.45,33.02,1.988
2025-10-17T17:14:36.873729,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,8.9973,52200,52200,52412,34.45,33.02,1.988
2025-10-17T17:14:36.907150,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,9.0307,52400,52400,52612,34.45,33.02,1.988
2025-10-17T17:14:36.940657,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,9.0642,52600,52600,52812,34.45,33.02,1.988
2025-10-17T17:14:36.975678,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,9.0992,52800,52800,53012,34.45,33.02,1.988
2025-10-17T17:14:37.008699,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,9.1322,53000,53000,53212,34.45,33.02,1.988
2025-10-17T17:14:37.041970,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,9.1655,53200,53200,53412,34.45,33.02,1.988
2025-10-17T17:14:37.075281,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,9.1988,53400,53400,53612,34.45,33.02,1.988
2025-10-17T17:14:37.109223,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,9.2328,53600,53600,53812,34.45,33.02,1.988
2025-10-17T17:14:37.144421,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,9.268,53800,53800,54012,34.45,33.02,1.988
2025-10-17T17:14:37.178034,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,9.3016,54000,54000,54212,34.45,33.02,1.988
2025-10-17T17:14:37.211475,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,9.335,54200,54200,54412,34.45,33.02,1.988
2025-10-17T17:14:37.244939,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,9.3685,54400,54400,54612,34.45,33.02,1.988
2025-10-17T17:14:37.280440,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,9.404,54600,54600,54812,34.45,33.02,1.988
2025-10-17T17:14:37.314355,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,9.4379,54800,54800,55012,34.45,33.02,1.988
2025-10-17T17:14:37.348653,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,9.4722,55000,55000,55212,34.45,33.02,1.988
2025-10-17T17:14:37.382088,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,9.5056,55200,55200,55412,34.45,33.02,1.988
2025-10-17T17:14:37.415529,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,9.5391,55400,55400,55612,34.45,33.02,1.988
2025-10-17T17:14:37.448840,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,9.5724,55600,55600,55812,34.45,33.02,1.988
2025-10-17T17:14:37.481618,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,9.6052,55800,55800,56012,34.45,33.02,1.988
2025-10-17T17:14:37.521075,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,9.6446,56000,56000,56212,34.45,33.02,1.988
2025-10-17T17:14:37.568412,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,9.692,56200,56200,56412,34.45,33.02,1.988
2025-10-17T17:14:37.602385,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,9.7259,56400,56400,56612,34.45,33.02,1.988
2025-10-17T17:14:37.636311,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,9.7599,56600,56600,56812,34.45,33.02,1.988
2025-10-17T17:14:37.669822,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,9.7934,56800,56800,57012,34.45,33.02,1.988
2025-10-17T17:14:37.703119,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,9.8267,57000,57000,57212,34.45,33.02,1.988
2025-10-17T17:14:37.736787,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,9.8603,57200,57200,57412,34.45,33.02,1.988
2025-10-17T17:14:37.769913,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,9.8935,57400,57400,57612,34.45,33.02,1.988
2025-10-17T17:14:37.802901,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,9.9265,57600,57600,57812,34.45,33.02,1.988
2025-10-17T17:14:37.836588,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,9.9601,57800,57800,58012,34.45,33.02,1.988
2025-10-17T17:14:37.870406,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,9.994,58000,58000,58212,34.45,33.02,1.988
2025-10-17T17:14:37.903515,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,10.0271,58200,58200,58412,34.45,33.02,1.988
2025-10-17T17:14:37.936366,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,10.0599,58400,58400,58612,34.45,33.02,1.988
2025-10-17T17:14:37.969779,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,10.0933,58600,58600,58812,34.45,33.02,1.988
2025-10-17T17:14:38.003045,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,10.1266,58800,58800,59012,34.45,33.02,1.988
2025-10-17T17:14:38.036126,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,10.1597,59000,59000,59212,34.45,33.02,1.988
2025-10-17T17:14:38.069195,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,10.1928,59200,59200,59412,34.45,33.02,1.988
2025-10-17T17:14:38.102727,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,10.2263,59400,59400,59612,34.45,33.02,1.988
2025-10-17T17:14:38.136976,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,10.2605,59600,59600,59812,34.45,33.02,1.988
2025-10-17T17:14:38.170713,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,10.2943,59800,59800,60012,34.45,33.02,1.988
2025-10-17T17:14:38.204413,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,10.328,60000,60000,60212,34.45,33.02,1.988
2025-10-17T17:14:38.237821,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,10.3614,60200,60200,60412,34.45,33.02,1.988
2025-10-17T17:14:38.274158,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,10.3978,60400,60400,60612,34.45,33.02,1.988
2025-10-17T17:14:38.308223,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,10.4318,60600,60600,60812,34.45,33.02,1.988
2025-10-17T17:14:38.342029,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,10.4657,60800,60800,61012,34.45,33.02,1.988
2025-10-17T17:14:38.376633,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,10.5003,61000,61000,61212,34.45,33.02,1.988
2025-10-17T17:14:38.410233,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,10.5339,61200,61200,61412,34.45,33.02,1.988
2025-10-17T17:14:38.447021,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,10.5707,61400,61400,61612,34.45,33.02,1.988
2025-10-17T17:14:38.480339,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,10.6041,61600,61600,61812,34.45,33.02,1.988
2025-10-17T17:14:38.513589,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,10.6373,61800,61800,62012,34.45,33.02,1.988
2025-10-17T17:14:38.546543,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,10.6703,62000,62000,62212,34.45,33.02,1.988
2025-10-17T17:14:38.580375,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,10.7042,62200,62200,62412,34.45,33.02,1.988
2025-10-17T17:14:38.632936,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,10.7567,62400,62400,62612,34.45,33.02,1.988
2025-10-17T17:14:38.667504,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,10.7913,62600,62600,62812,34.45,33.02,1.988
2025-10-17T17:14:38.700940,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,10.8248,62800,62800,63012,34.45,33.02,1.988
2025-10-17T17:14:38.734657,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,10.8585,63000,63000,63212,34.45,33.02,1.988
2025-10-17T17:14:38.768411,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,10.8923,63200,63200,63412,34.45,33.02,1.988
2025-10-17T17:14:38.801564,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,10.9255,63400,63400,63612,34.45,33.02,1.988
2025-10-17T17:14:38.835222,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,10.9591,63600,63600,63812,34.45,33.02,1.988
2025-10-17T17:14:38.869922,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,10.9939,63800,63800,64012,34.45,33.02,1.988
2025-10-17T17:14:38.903498,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,11.0275,64000,64000,64212,34.45,33.02,1.988
2025-10-17T17:14:38.936877,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,11.0609,64200,64200,64412,34.45,33.02,1.988
2025-10-17T17:14:38.970619,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,11.0946,64400,64400,64612,34.45,33.02,1.988
2025-10-17T17:14:39.003963,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,11.128,64600,64600,64812,34.45,33.02,1.988
2025-10-17T17:14:39.037159,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,11.1612,64800,64800,65012,34.45,33.02,1.988
2025-10-17T17:14:39.070281,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,11.1943,65000,65000,65212,34.45,33.02,1.988
2025-10-17T17:14:39.104079,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,11.2281,65200,65200,65412,34.45,33.02,1.988
2025-10-17T17:14:39.137942,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,11.262,65400,65400,65612,34.45,33.02,1.988
2025-10-17T17:14:39.171387,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,11.2955,65600,65600,65812,34.45,33.02,1.988
2025-10-17T17:14:39.205405,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,11.3295,65800,65800,66012,34.45,33.02,1.988
2025-10-17T17:14:39.238697,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,11.3628,66000,66000,66212,34.45,33.02,1.988
2025-10-17T17:14:39.273927,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,11.3981,66200,66200,66412,34.45,33.02,1.988
2025-10-17T17:14:39.307620,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,11.4318,66400,66400,66612,34.45,33.02,1.988
2025-10-17T17:14:39.341387,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,11.4656,66600,66600,66812,34.45,33.02,1.988
2025-10-17T17:14:39.375873,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,11.5001,66800,66800,67012,34.45,33.02,1.988
2025-10-17T17:14:39.409070,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,11.5333,67000,67000,67212,34.45,33.02,1.988
2025-10-17T17:14:39.442353,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,11.5666,67200,67200,67412,34.45,33.02,1.988
2025-10-17T17:14:39.475710,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,11.6,67400,67400,67612,34.45,33.02,1.988
2025-10-17T17:14:39.509442,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,11.6337,67600,67600,67812,34.45,33.02,1.988
2025-10-17T17:14:39.543869,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,11.6682,67800,67800,68012,34.45,33.02,1.988
2025-10-17T17:14:39.578552,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,11.7029,68000,68000,68212,34.45,33.02,1.988
2025-10-17T17:14:39.613635,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,11.738,68200,68200,68412,34.45,33.02,1.988
2025-10-17T17:14:39.648162,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,11.7725,68400,68400,68612,34.45,33.02,1.988
2025-10-17T17:14:39.706855,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,11.8312,68600,68600,68812,34.45,33.02,1.988
2025-10-17T17:14:39.741709,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,11.8661,68800,68800,69012,34.45,33.02,1.988
2025-10-17T17:14:39.776179,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,11.9006,69000,69000,69212,34.45,33.02,1.988
2025-10-17T17:14:39.810379,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,11.9348,69200,69200,69412,34.45,33.02,1.988
2025-10-17T17:14:39.844363,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,11.9688,69400,69400,69612,34.45,33.02,1.988
2025-10-17T17:14:39.879174,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,12.0037,69600,69600,69812,34.45,33.02,1.988
2025-10-17T17:14:39.913376,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,12.0379,69800,69800,70012,34.45,33.02,1.988
2025-10-17T17:14:39.947207,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,12.0717,70000,70000,70212,34.45,33.02,1.988
2025-10-17T17:14:39.980557,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,12.1051,70200,70200,70412,34.45,33.02,1.988
2025-10-17T17:14:40.013783,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,12.1383,70400,70400,70612,34.45,33.02,1.988
2025-10-17T17:14:40.047697,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,12.1723,70600,70600,70812,34.45,33.02,1.988
2025-10-17T17:14:40.081223,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,12.2058,70800,70800,71012,34.45,33.02,1.988
2025-10-17T17:14:40.115369,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,12.24,71000,71000,71212,34.45,33.02,1.988
2025-10-17T17:14:40.149231,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,12.2738,71200,71200,71412,34.45,33.02,1.988
2025-10-17T17:14:40.182933,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,12.3076,71400,71400,71612,34.45,33.02,1.988
2025-10-17T17:14:40.216713,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,12.3414,71600,71600,71812,34.45,33.02,1.988
2025-10-17T17:14:40.250097,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,12.3748,71800,71800,72012,34.45,33.02,1.988
2025-10-17T17:14:40.286032,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,12.4107,72000,72000,72212,34.45,33.02,1.988
2025-10-17T17:14:40.319738,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,12.4444,72200,72200,72412,34.45,33.02,1.988
2025-10-17T17:14:40.353718,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,12.4784,72400,72400,72612,34.45,33.02,1.988
2025-10-17T17:14:40.386962,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,12.5117,72600,72600,72812,34.45,33.02,1.988
2025-10-17T17:14:40.420287,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,12.545,72800,72800,73012,34.45,33.02,1.988
2025-10-17T17:14:40.453808,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,12.5786,73000,73000,73212,34.45,33.02,1.988
2025-10-17T17:14:40.486804,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,12.6116,73200,73200,73412,34.45,33.02,1.988
2025-10-17T17:14:40.519654,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,12.6445,73400,73400,73612,34.45,33.02,1.988
2025-10-17T17:14:40.552623,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,12.6774,73600,73600,73812,34.45,33.02,1.988
2025-10-17T17:14:40.586101,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,12.7109,73800,73800,74012,34.45,33.02,1.988
2025-10-17T17:14:40.619954,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,12.7448,74000,74000,74212,34.45,33.02,1.988
2025-10-17T17:14:40.653693,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,12.7786,74200,74200,74412,34.45,33.02,1.988
2025-10-17T17:14:40.709300,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,12.8342,74400,74400,74612,34.45,33.02,1.988
2025-10-17T17:14:40.742989,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,12.8679,74600,74600,74812,34.45,33.02,1.988
2025-10-17T17:14:40.776542,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,12.9015,74800,74800,75012,34.45,33.02,1.988
2025-10-17T17:14:40.811102,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,12.936,75000,75000,75212,34.45,33.02,1.988
2025-10-17T17:14:40.845462,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,12.9704,75200,75200,75412,34.45,33.02,1.988
2025-10-17T17:14:40.879944,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,13.0049,75400,75400,75612,34.45,33.02,1.988
2025-10-17T17:14:40.913433,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,13.0384,75600,75600,75812,34.45,33.02,1.988
2025-10-17T17:14:40.946738,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,13.0717,75800,75800,76012,34.45,33.02,1.988
2025-10-17T17:14:40.979718,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,13.1047,76000,76000,76212,34.45,33.02,1.988
2025-10-17T17:14:41.012665,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,13.1377,76200,76200,76412,34.45,33.02,1.988
2025-10-17T17:14:41.045770,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,13.1708,76400,76400,76612,34.45,33.02,1.988
2025-10-17T17:14:41.078799,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,13.2039,76600,76600,76812,34.45,33.02,1.988
2025-10-17T17:14:41.112519,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,13.2376,76800,76800,77012,34.45,33.02,1.988
2025-10-17T17:14:41.147183,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,13.2723,77000,77000,77212,34.45,33.02,1.988
2025-10-17T17:14:41.180631,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,13.3058,77200,77200,77412,34.45,33.02,1.988
2025-10-17T17:14:41.214234,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,13.3394,77400,77400,77612,34.45,33.02,1.988
2025-10-17T17:14:41.248233,PragmaticTilt_20251017T170743,USCL,tilt_heartbeat,13.3734,77600,77600,77812,34.45,33.02,1.988
