etf_ticker,etf_name,date,sector,security,shares,value,total_value,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Household Durables — 1.7%,Tupperware Brands Corp. (a),24007,573047,19108494,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Household Products — 0.1%,Energizer Holdings Inc.,16805,661109,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Household Products — 0.1%,Spectrum Brands Holdings Inc.,7925,618625,1279734,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Independent Power and Renewable Electricity Producers — 0.5%,"Clearway Energy Inc., Class C",49049,1539648,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Independent Power and Renewable Electricity Producers — 0.5%,NextEra Energy Partners LP,26043,2081617,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Independent Power and Renewable Electricity Producers — 0.5%,Ormat Technologies Inc.,13318,947309,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Independent Power and Renewable Electricity Producers — 0.5%,Sunnova Energy International Inc. (a),27192,984351,5552925,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Industrial Conglomerates — 0.1%,Raven Industries Inc.,19679,1148270,1148270,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Insurance — 1.9%,American Equity Investment Life Holding Co.,17775,563290,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Insurance — 1.9%,Argo Group International Holdings Ltd.,11807,624590,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Insurance — 1.9%,Assured Guaranty Ltd.,14910,743413,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Insurance — 1.9%,Axis Capital Holdings Ltd.,16683,853669,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Insurance — 1.9%,Brighthouse Financial Inc. (a),12155,595109,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Insurance — 1.9%,CNO Financial Group Inc.,31150,761929,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Insurance — 1.9%,eHealth Inc. (a),13372,516828,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Insurance — 1.9%,Enstar Group Ltd. (a),2227,513702,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Insurance — 1.9%,First American Financial Corp.,32862,2317757,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Insurance — 1.9%,"Genworth Financial Inc., Class A (a)",107185,401944,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Insurance — 1.9%,"Goosehead Insurance Inc., Class A",3823,561140,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Insurance — 1.9%,Hanover Insurance Group Inc. (The),13587,1919979,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Insurance — 1.9%,Horace Mann Educators Corp.,10579,433739,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Insurance — 1.9%,Kemper Corp.,8194,562108,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Insurance — 1.9%,Kinsale Capital Group Inc.,3093,562462,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Insurance — 1.9%,Lemonade Inc. (a)(b),7608,574708,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Insurance — 1.9%,Primerica Inc.,8266,1264202,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Insurance — 1.9%,ProAssurance Corp.,18305,466777,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Insurance — 1.9%,Reinsurance Group of America Inc.,14193,1643833,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Insurance — 1.9%,Selective Insurance Group Inc.,14066,1175496,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Insurance — 1.9%,State Auto Financial Corp.,10703,541358,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Insurance — 1.9%,Stewart Information Services Corp.,6220,391549,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Insurance — 1.9%,Trupanion Inc. (a)(b),7637,699396,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Insurance — 1.9%,Unum Group,45488,1210891,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Insurance — 1.9%,White Mountains Insurance Group Ltd. (b),522,585063,20484932,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Interactive Media & Services — 0.5%,Cargurus Inc. (a),19798,601463,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Interactive Media & Services — 0.5%,TripAdvisor Inc. (a),20978,734230,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Interactive Media & Services — 0.5%,Vimeo Inc. (a),25337,965847,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Interactive Media & Services — 0.5%,Yelp Inc. (a),15106,581732,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Interactive Media & Services — 0.5%,"ZoomInfo Technologies Inc., Class A (a)",39304,2562228,5445500,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Internet & Direct Marketing Retail — 0.4%,"1-800-Flowers.com Inc., Class A (a)",17922,569203,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Internet & Direct Marketing Retail — 0.4%,Overstock.com Inc. (a),10124,730447,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Internet & Direct Marketing Retail — 0.4%,RealReal Inc. (The) (a),41917,521447,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Internet & Direct Marketing Retail — 0.4%,Revolve Group Inc. (a),9207,529034,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Internet & Direct Marketing Retail — 0.4%,Stamps.com Inc. (a),3187,1048204,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Internet & Direct Marketing Retail — 0.4%,"Stitch Fix Inc., Class A (a)",13090,548602,3946937,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",IT Services — 1.5%,Alliance Data Systems Corp.,9034,886326,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",IT Services — 1.5%,"BigCommerce Holdings Inc., Series 1 (a)",10606,631481,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",IT Services — 1.5%,Concentrix Corp. (a),10487,1818341,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",IT Services — 1.5%,Conduent Inc. (a),77193,563509,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",IT Services — 1.5%,CSG Systems International Inc.,11851,571337,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",IT Services — 1.5%,DXC Technology Co. (a),57855,2124436,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",IT Services — 1.5%,Euronet Worldwide Inc. (a),3951,526392,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",IT Services — 1.5%,ExlService Holdings Inc. (a),8337,1026618,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",IT Services — 1.5%,"Fastly Inc., Class A (a)(b)",21129,921224,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",IT Services — 1.5%,LiveRamp Holdings Inc. (a),11808,578592,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",IT Services — 1.5%,Maximus Inc.,10304,897375,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",IT Services — 1.5%,Perficient Inc. (a),6693,797939,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",IT Services — 1.5%,Rackspace Technology Inc. (a)(b),39459,551242,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",IT Services — 1.5%,Sabre Corp. (a),51142,574325,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",IT Services — 1.5%,TTEC Holdings Inc.,5191,547443,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",IT Services — 1.5%,Unisys Corp. (a),23737,574673,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",IT Services — 1.5%,Verra Mobility Corp. (a),38881,603044,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",IT Services — 1.5%,WEX Inc. (a)(b),11114,2040197,16234494,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Leisure Products — 0.7%,Brunswick Corp./DE,15030,1455956,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Leisure Products — 0.7%,Callaway Golf Co. (a),24447,685983,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Leisure Products — 0.7%,"Johnson Outdoors Inc., Class A",4734,543416,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Leisure Products — 0.7%,"Malibu Boats Inc., Class A (a)",8312,595139,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Leisure Products — 0.7%,Mattel Inc. (a),75966,1621874,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Leisure Products — 0.7%,Polaris Inc.,8534,1022032,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Leisure Products — 0.7%,YETI Holdings Inc. (a),22245,2209818,8134218,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Life Sciences Tools & Services — 1.1%,Adaptive Biotechnologies Corp. (a),25623,930627,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Life Sciences Tools & Services — 1.1%,BioNano Genomics Inc. (a),101212,590066,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Life Sciences Tools & Services — 1.1%,Bruker Corp.,12577,1110675,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Life Sciences Tools & Services — 1.1%,Codexis Inc. (a)(b),23846,644319,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Life Sciences Tools & Services — 1.1%,Medpace Holdings Inc. (a),5353,976119,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Life Sciences Tools & Services — 1.1%,NanoString Technologies Inc. (a),10158,591196,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Life Sciences Tools & Services — 1.1%,NeoGenomics Inc. (a),30309,1473624,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Life Sciences Tools & Services — 1.1%,Pacific Biosciences of California Inc. (a),34396,1076939,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Life Sciences Tools & Services — 1.1%,Repligen Corp. (a),12555,3552814,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Life Sciences Tools & Services — 1.1%,Syneos Health Inc. (a),13343,1237963,12184342,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,AGCO Corp.,11405,1569556,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Alamo Group Inc.,3902,604849,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Allison Transmission Holdings Inc.,31561,1167126,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Altra Industrial Motion Corp.,11429,669282,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Astec Industries Inc.,10529,643743,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Barnes Group Inc.,11842,564508,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Chart Industries Inc. (a)(b),8558,1612156,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Columbus McKinnon Corp./NY,12745,586907,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Donaldson Co. Inc.,27686,1875727,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Douglas Dynamics Inc.,14834,589503,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Energy Recovery Inc. (a),29936,611592,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Enerpac Tool Group Corp.,22255,559936,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,EnPro Industries Inc.,7115,608404,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,ESCO Technologies Inc.,6520,587582,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Evoqua Water Technologies Corp. (a),25917,1008690,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Federal Signal Corp.,18153,737556,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Flowserve Corp.,37561,1459996,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Franklin Electric Co. Inc.,14152,1202637,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Graco Inc.,33569,2632481,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Hillenbrand Inc.,19266,894328,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Hyster-Yale Materials Handling Inc.,8999,527431,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,ITT Inc.,26964,2579646,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,John Bean Technologies Corp.,7126,1039612,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Kennametal Inc.,14815,550822,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Lincoln Electric Holdings Inc.,8754,1222146,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Lindsay Corp.,4055,668061,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Luxfer Holdings PLC,26753,571177,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Meritor Inc. (a),22614,536404,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Middleby Corp. (The) (a),10087,1845316,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,"Mueller Water Products Inc., Class A",76911,1278261,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Nikola Corp. (a)(b),56805,592476,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Oshkosh Corp.,23075,2643934,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Proto Labs Inc. (a),7597,563394,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Rexnord Corp.,27406,1665189,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Shyft Group Inc. (The),13200,580932,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,SPX FLOW Inc.,9551,769142,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Tennant Co.,10754,795581,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Terex Corp.,17885,913029,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Timken Co. (The),14545,1069639,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Toro Co. (The),31123,3421663,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,TriMas Corp. (a),16784,538934,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Trinity Industries Inc.,19400,563182,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Wabash National Corp.,36845,572571,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,"Watts Water Technologies Inc., Class A",11271,1933765,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Welbilt Inc. (a),40978,958885,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Machinery — 4.5%,Woodward Inc.,11550,1396857,49984608,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Media — 0.9%,Cardlytics Inc. (a),8346,757650,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Media — 0.9%,"EW Scripps Co. (The), Class A",29765,551843,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Media — 0.9%,Gray Television Inc.,29782,677243,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Media — 0.9%,"Iheartmedia Inc., Class A (a)",29871,743190,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Media — 0.9%,"John Wiley & Sons Inc., Class A",16447,955571,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Media — 0.9%,Magnite Inc. (a),23555,683566,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Media — 0.9%,"New York Times Co. (The), Class A",40263,2044555,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Media — 0.9%,"Nexstar Media Group Inc., Class A",8460,1266885,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Media — 0.9%,Scholastic Corp.,16050,533502,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Media — 0.9%,TEGNA Inc.,61226,1084925,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Media — 0.9%,WideOpenWest Inc. (a),26547,563327,9862257,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Metals & Mining — 1.4%,Alcoa Corp. (a),45705,2027931,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Metals & Mining — 1.4%,Allegheny Technologies Inc. (a),28911,516351,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Metals & Mining — 1.4%,Arconic Corp. (a)(b),27392,944750,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Metals & Mining — 1.4%,Cleveland-Cliffs Inc. (a),99572,2336955,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Metals & Mining — 1.4%,Coeur Mining Inc. (a),84144,593215,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Metals & Mining — 1.4%,Commercial Metals Co.,27358,892418,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Metals & Mining — 1.4%,Compass Minerals International Inc.,15386,1029785,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Metals & Mining — 1.4%,Hecla Mining Co.,95992,590351,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Metals & Mining — 1.4%,Reliance Steel & Aluminum Co.,16808,2521872,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Metals & Mining — 1.4%,Royal Gold Inc.,18983,2113377,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Metals & Mining — 1.4%,"Schnitzer Steel Industries Inc., Class A",19299,913036,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Metals & Mining — 1.4%,United States Steel Corp.,43903,1174405,15654446,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Mortgage Real Estate Investment — 0.7%,Apollo Commercial Real Estate Finance Inc.,39829,619341,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Mortgage Real Estate Investment — 0.7%,"Blackstone Mortgage Trust Inc., Class A",23189,760831,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Mortgage Real Estate Investment — 0.7%,Chimera Investment Corp.,37010,566993,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Mortgage Real Estate Investment — 0.7%,Hannon Armstrong Sustainable Infrastructure Capital Inc.,24485,1478160,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Mortgage Real Estate Investment — 0.7%,KKR Real Estate Finance Trust Inc.,27019,576315,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Mortgage Real Estate Investment — 0.7%,New Residential Investment Corp.,55229,603101,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Mortgage Real Estate Investment — 0.7%,Redwood Trust Inc.,44622,556436,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Mortgage Real Estate Investment — 0.7%,Starwood Property Trust Inc.,73006,1883555,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Mortgage Real Estate Investment — 0.7%,Two Harbors Investment Corp.,87045,574497,7619229,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Multi-Utilities — 0.5%,Avista Corp.,30089,1259225,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Multi-Utilities — 0.5%,MDU Resources Group Inc.,102522,3298133,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Multi-Utilities — 0.5%,Unitil Corp.,11206,555817,5113175,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Multiline Retail — 0.5%,Big Lots Inc.,9643,469228,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Multiline Retail — 0.5%,Franchise Group Inc.,16077,558354,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Multiline Retail — 0.5%,Kohl’s Corp.,33724,1935758,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Multiline Retail — 0.5%,Macy’s Inc. (a),58451,1308718,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Multiline Retail — 0.5%,Nordstrom Inc. (a)(b),30591,875209,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Multiline Retail — 0.5%,Ollie’s Bargain Outlet Holdings Inc. (a)(b),8514,616243,5763510,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Oil, Gas & Consumable Fuels — 2.9%",Antero Midstream Corp.,81316,781447,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Oil, Gas & Consumable Fuels — 2.9%",Antero Resources Corp. (a),64164,880330,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Oil, Gas & Consumable Fuels — 2.9%",APA Corp.,95152,1853561,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Oil, Gas & Consumable Fuels — 2.9%",Cabot Oil & Gas Corp.,65013,1033057,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Oil, Gas & Consumable Fuels — 2.9%",California Resources Corp. (a),18558,635240,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Oil, Gas & Consumable Fuels — 2.9%",Callon Petroleum Co. (a)(b),20105,686988,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Oil, Gas & Consumable Fuels — 2.9%",Cimarex Energy Co.,22847,1467234,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Oil, Gas & Consumable Fuels — 2.9%",Clean Energy Fuels Corp. (a),79058,626930,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Oil, Gas & Consumable Fuels — 2.9%",CNX Resources Corp. (a),59350,674216,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Oil, Gas & Consumable Fuels — 2.9%",Continental Resources Inc./OK,15435,606287,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Oil, Gas & Consumable Fuels — 2.9%",Delek U.S. Holdings Inc.,37588,643131,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Oil, Gas & Consumable Fuels — 2.9%",Diamondback Energy Inc.,37436,2887813,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Oil, Gas & Consumable Fuels — 2.9%",EnLink Midstream LLC,108615,585435,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Oil, Gas & Consumable Fuels — 2.9%",EQT Corp. (a),70311,1288801,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Oil, Gas & Consumable Fuels — 2.9%",Equitrans Midstream Corp.,64081,559427,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Oil, Gas & Consumable Fuels — 2.9%",Green Plains Inc. (a),13938,489224,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Oil, Gas & Consumable Fuels — 2.9%",HollyFrontier Corp.,34026,1100061,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Oil, Gas & Consumable Fuels — 2.9%",Kosmos Energy Ltd. (a),284358,671085,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Oil, Gas & Consumable Fuels — 2.9%",Marathon Oil Corp.,208302,2447548,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Oil, Gas & Consumable Fuels — 2.9%",Matador Resources Co.,24114,693277,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Oil, Gas & Consumable Fuels — 2.9%",Murphy Oil Corp.,33918,721097,,
