ETF Ticker,ETF Name,Holding Name,Screen Category,company_ticker,name_normalized,clean200,deforestation,fossil fuel,prison,tobacco,weapons
DSI,iShares MSCI KLD 400 Social ETF,Conagra Brands Inc,Deforestation,CAG,CONAGRA BRANDS INC,0,1,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Consolidated Edison Inc,Fossil Fuel,ED,CONSOLIDATED EDISON INC,0,0,1,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Core Laboratories Inc,Fossil Fuel,CLB,CORE LABORATORIES INC,0,0,1,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,DaVita Inc,Clean200,DVA,DAVITA INC,1,0,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Darling Ingredients Inc,Clean200,DAR,DARLING INGREDIENTS INC,1,0,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Deckers Outdoor Corp,Deforestation,DECK,DECKERS OUTDOOR CORP,0,1,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Domino’s Pizza Inc,Deforestation,DPZ,DOMINO’S PIZZA INC,0,1,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Eaton Corp PLC,Weapons,ETN,EATON CORP PLC,0,0,0,0,0,1
DSI,iShares MSCI KLD 400 Social ETF,Ecolab Inc,Clean200,ECL,ECOLAB INC,1,0,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Elevance Health Inc,Prison,ELV,ELEVANCE HEALTH INC,0,0,0,1,0,0
DSI,iShares MSCI KLD 400 Social ETF,Equinix Inc,Clean200,EQIX,EQUINIX INC,1,0,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Estee Lauder Cos Inc,Deforestation,EL,ESTEE LAUDER COS INC,0,1,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Eversource Energy,Fossil Fuel,ES,EVERSOURCE ENERGY,0,0,1,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Exelon Corp,Fossil Fuel,EXC,EXELON CORP,0,0,1,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,First Solar Inc,Clean200,FSLR,FIRST SOLAR INC,1,0,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Fortive Corp,Weapons,FTV,FORTIVE CORP,0,0,0,0,0,1
DSI,iShares MSCI KLD 400 Social ETF,General Mills Inc,Deforestation,GIS,GENERAL MILLS INC,0,1,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Granite Construction Inc,Prison,GVA,GRANITE CONSTRUCTION INC,0,0,0,1,0,0
DSI,iShares MSCI KLD 400 Social ETF,HF Sinclair Corp,Fossil Fuel,DINO,HF SINCLAIR CORP,0,0,1,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,HP Inc,Clean200,HPQ,HP INC,1,0,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Halliburton Co,Fossil Fuel,HALCL.SN,HALLIBURTON CO,0,0,1,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Hewlett Packard Enterprise Co,Clean200,HPE,HEWLETT PACKARD ENTERPRISE CO,1,0,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Hormel Foods Corp,Deforestation,HRL,HORMEL FOODS CORP,0,1,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Intel Corp,Clean200,INTC,INTEL CORP,1,0,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,International Paper Co,Deforestation,IP,INTERNATIONAL PAPER CO,0,1,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,JM Smucker Co,Deforestation,JM2.SG,JM SMUCKER CO,0,1,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Jacobs Solutions Inc,Weapons,J,JACOBS SOLUTIONS INC,0,0,0,0,0,1
DSI,iShares MSCI KLD 400 Social ETF,Johnson Controls Intl PLC Registered,Clean200,JOHNS2,JOHNSON CONTROLS INTL PLC REGISTERED,1,0,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Kellanova,Deforestation,K,KELLANOVA,0,1,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Keysight Technologies Inc,Weapons,KEYS,KEYSIGHT TECHNOLOGIES INC,0,0,0,0,0,1
DSI,iShares MSCI KLD 400 Social ETF,Kimberly-Clark Corp,Clean200; Deforestation,KMB,KIMBERLY-CLARK CORP,1,1,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,La-Z-Boy Inc,Deforestation,LZB,LA-Z-BOY INC,0,1,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Lowe’s Companies Inc,Deforestation,LOW,LOWE’S COMPANIES INC,0,1,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Lumen Technologies Inc Ord,Weapons,LUMEN3,LUMEN TECHNOLOGIES INC ORD,0,0,0,0,0,1
DSI,iShares MSCI KLD 400 Social ETF,Marathon Petroleum Corp,Fossil Fuel,MPC,MARATHON PETROLEUM CORP,0,0,1,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,McDonald’s Corp,Deforestation; Prison,MDOD.XC,MCDONALD’S CORP,0,1,0,1,0,0
DSI,iShares MSCI KLD 400 Social ETF,Merck & Co Inc,Clean200,MRK,MERCK & CO INC,1,0,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Microsoft Corp,Clean200; Prison,MSFT,MICROSOFT CORP,1,0,0,1,0,0
DSI,iShares MSCI KLD 400 Social ETF,Mondelez International,Deforestation,MDLZ,MONDELEZ INTERNATIONAL,0,1,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Morgan Stanley,Deforestation,MS,MORGAN STANLEY,0,1,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Motorola Solutions Inc,Prison,MSI,MOTOROLA SOLUTIONS INC,0,0,0,1,0,0
DSI,iShares MSCI KLD 400 Social ETF,NOV Inc,Fossil Fuel,NOV,NOV INC,0,0,1,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,New Jersey Resources Corp,Fossil Fuel,NJR,NEW JERSEY RESOURCES CORP,0,0,1,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Newmont Corp,Clean200,NEM,NEWMONT CORP,1,0,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,NiSource Inc,Fossil Fuel,NI,NISOURCE INC,0,0,1,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Nike Inc Class B,Clean200; Deforestation,NKE,NIKE INC CLASS B,1,1,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,ONEOK Inc,Fossil Fuel,OKE,ONEOK INC,0,0,1,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Parker Hannifin Corp,Weapons,PH,PARKER HANNIFIN CORP,0,0,0,0,0,1
DSI,iShares MSCI KLD 400 Social ETF,PepsiCo Inc,Deforestation,PEP,PEPSICO INC,0,1,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Phillips 66,Fossil Fuel,PSX,PHILLIPS 66,0,0,1,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Procter & Gamble Co,Deforestation,PG.VI,PROCTER & GAMBLE CO,0,1,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Quanta Services Inc,Clean200,PWR,QUANTA SERVICES INC,1,0,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Regions Financial Corp,Prison,RF,REGIONS FINANCIAL CORP,0,0,0,1,0,0
DSI,iShares MSCI KLD 400 Social ETF,Rivian Automotive Inc Class A,Clean200,RIVN,RIVIAN AUTOMOTIVE INC CLASS A,1,0,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Salesforce Inc,Prison,CRM,SALESFORCE INC,0,0,0,1,0,0
DSI,iShares MSCI KLD 400 Social ETF,Sempra,Fossil Fuel,SRE,SEMPRA,0,0,1,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Sonoco Products Co,Clean200,SON,SONOCO PRODUCTS CO,1,0,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Starbucks Corp,Deforestation,SBUX,STARBUCKS CORP,0,1,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Sysco Corp,Deforestation,SYY,SYSCO CORP,0,1,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Targa Resources Corp,Fossil Fuel,TRGP,TARGA RESOURCES CORP,0,0,1,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Target Corp,Deforestation; Prison,TGT,TARGET CORP,0,1,0,1,0,0
DSI,iShares MSCI KLD 400 Social ETF,TechnipFMC PLC,Fossil Fuel,FTI,TECHNIPFMC PLC,0,0,1,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Tesla Inc,Clean200,TSLA,TESLA INC,1,0,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,The Home Depot Inc,Deforestation,HD,THE HOME DEPOT INC,0,1,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,The Kraft Heinz Co,Deforestation,KHC,THE KRAFT HEINZ CO,0,1,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,The Kroger Co,Deforestation; Prison,KOG.SG,THE KROGER CO,0,1,0,1,0,0
DSI,iShares MSCI KLD 400 Social ETF,The Walt Disney Co,Tobacco,DIS,THE WALT DISNEY CO,0,0,0,0,1,0
DSI,iShares MSCI KLD 400 Social ETF,The Western Union Co,Prison,WU,THE WESTERN UNION CO,0,0,0,1,0,0
DSI,iShares MSCI KLD 400 Social ETF,Trane Technologies PLC Class A,Clean200,TRANE,TRANE TECHNOLOGIES PLC CLASS A,1,0,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,TransUnion,Prison,TRU,TRANSUNION,0,0,0,1,0,0
DSI,iShares MSCI KLD 400 Social ETF,UGI Corp,Fossil Fuel,UGI,UGI CORP,0,0,1,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,VF Corp,Deforestation,VFC,VF CORP,0,1,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Valero Energy Corp,Fossil Fuel,VLO,VALERO ENERGY CORP,0,0,1,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Veralto Corp,Clean200,VLTO,VERALTO CORP,1,0,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Williams-Sonoma Inc,Deforestation,WSM,WILLIAMS-SONOMA INC,0,1,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Wolverine World Wide Inc,Deforestation,WWW,WOLVERINE WORLD WIDE INC,0,1,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Xerox Holdings Corp,Clean200,XRX,XEROX HOLDINGS CORP,1,0,0,0,0,0
DSI,iShares MSCI KLD 400 Social ETF,Xylem Inc,Clean200,XYL,XYLEM INC,1,0,0,0,0,0
EMXF,iShares ESG Advanced MSCI EM ETF,Asustek Computer Inc,Clean200,2357,ASUSTEK COMPUTER INC,1,0,0,0,0,0
EMXF,iShares ESG Advanced MSCI EM ETF,Banco do Brasil SA BB Brasil,Clean200,BZLA.BE,BANCO DO BRASIL SA BB BRASIL,1,0,0,0,0,0
EMXF,iShares ESG Advanced MSCI EM ETF,Bank Of China Ltd Class A,Deforestation,BANKO6,BANK OF CHINA LTD CLASS A,0,1,0,0,0,0
EMXF,iShares ESG Advanced MSCI EM ETF,Bank Of China Ltd Class H,Deforestation,BANKO5,BANK OF CHINA LTD CLASS H,0,1,0,0,0,0
EMXF,iShares ESG Advanced MSCI EM ETF,Beijing Enterprises Water Group Ltd,Clean200,HUN2.MU,BEIJING ENTERPRISES WATER GROUP LTD,1,0,0,0,0,0
EMXF,iShares ESG Advanced MSCI EM ETF,CIMB Group Holdings Bhd,Deforestation,CIMBG,CIMB GROUP HOLDINGS BHD,0,1,0,0,0,0
EMXF,iShares ESG Advanced MSCI EM ETF,CJ CheilJedang Corp,Deforestation,97950,CJ CHEILJEDANG CORP,0,1,0,0,0,0
