name_normalized,source_file
GJENSIDIGE FORSIKRING ASA,soi_2021.csv
GLACIER BANCORP. INC.,soi_2021.csv
GLAUKOS CORP. (A),soi_2021.csv
GLAXOSMITHKLINE PLC,soi_2021.csv
GLENCORE PLC,soi_2021.csv
GLOBAL BLOOD THERAPEUTICS INC. (A)(B),soi_2021.csv
GLOBAL PAYMENTS INC.,soi_2021.csv
GLOBANT SA (A),soi_2021.csv
GLOBANT SA (A)(B),soi_2021.csv
GLOBE LIFE INC.,soi_2021.csv
GLOBE TELECOM INC.,soi_2021.csv
"GLOBUS MEDICAL INC., CLASS A (A)",soi_2021.csv
GLP J-REIT,soi_2021.csv
GMS INC. (A),soi_2021.csv
GN STORE NORD A/S,soi_2021.csv
"GODADDY INC., CLASS",soi_2021.csv
"GODADDY INC., CLASS A (A)",soi_2021.csv
GODREJ CONSUMER PRODUCTS LTD.,soi_2021.csv
"GOERTEK INC., CLASS A",soi_2021.csv
GOLD FIELDS LTD.,soi_2021.csv
GOLDMAN SACHS GROUP INC. (THE),soi_2021.csv
GOODMAN GROUP,soi_2021.csv
GOODYEAR TIRE & RUBBER CO. (THE) (A),soi_2021.csv
"GOOSEHEAD INSURANCE INC., CLASS A",soi_2021.csv
"GOPRO INC., CLASS A (A)",soi_2021.csv
"GOTION HIGH-TECH CO. LTD., CLASS A",soi_2021.csv
GPT GROUP (THE),soi_2021.csv
GRACO INC.,soi_2021.csv
"GRAHAM HOLDINGS CO., CLASS B",soi_2021.csv
GRAND CANYON EDUCATION INC. (A),soi_2021.csv
GRANITE CONSTRUCTION INC.,soi_2021.csv
GRAPHIC PACKAGING HOLDING CO.,soi_2021.csv
GRAY TELEVISION INC.,soi_2021.csv
GREAT LAKES DREDGE & DOCK CORP. (A),soi_2021.csv
"GREAT WALL MOTOR CO. LTD., CLASS H",soi_2021.csv
GREAT WESTERN BANCORP. INC.,soi_2021.csv
GREAT-WEST LIFECO INC.,soi_2021.csv
GREEN BRICK PARTNERS INC. (A),soi_2021.csv
"GREEN DOT CORP., CLASS A (A)",soi_2021.csv
GREEN PLAINS INC. (A),soi_2021.csv
GREENTOWN SERVICE GROUP CO. LTD.,soi_2021.csv
"GREIF INC., CLASS A, NVS",soi_2021.csv
GRIFOLS SA,soi_2021.csv
GROCERY OUTLET HOLDING CORP. (A)(B),soi_2021.csv
GROUP 1 AUTOMOTIVE INC.,soi_2021.csv
GROUPE BRUXELLES LAMBERT SA,soi_2021.csv
GROWGENERATION CORP. (A)(B),soi_2021.csv
GROWTHPOINT PROPERTIES LTD.,soi_2021.csv
"GRUMA SAB DE CV, CLASS B",soi_2021.csv
"GRUPO AEROPORTUARIO DEL PACIFICO SAB DE CV, CLASS",soi_2021.csv
"GRUPO AEROPORTUARIO DEL SURESTE SAB DE CV, CLASS B (A)",soi_2021.csv
"GRUPO BIMBO SAB DE CV, SERIES A",soi_2021.csv
GRUPO DE INVERSIONES SURAMERICANA SA,soi_2021.csv
"GRUPO FINANCIERO BANORTE SAB DE CV, CLASS O",soi_2021.csv
"GRUPO MEXICO SAB DE CV, SERIES",soi_2021.csv
GS ENGINEERING & CONSTRUCTION CORP.,soi_2021.csv
"GUANGZHOU AUTOMOBILE GROUP CO. LTD., CLASS H",soi_2021.csv
"GUANGZHOU BAIYUNSHAN PHARMACEUTICAL HOLDINGS CO. LTD., CLASS A",soi_2021.csv
GUARDANT HEALTH INC. (A),soi_2021.csv
GUDANG GARAM TBK PT,soi_2021.csv
GUIDEWIRE SOFTWARE INC. (A),soi_2021.csv
GXO LOGISTICS INC. (A),soi_2021.csv
"H & M HENNES & MAURITZ AB, CLASS",soi_2021.csv
"H & M HENNES & MAURITZ AB, CLASS B",soi_2021.csv
"H & M HENNES & MAURITZ AB, CLASS B (A)",soi_2021.csv
H&E EQUIPMENT SERVICES INC.,soi_2021.csv
H&R BLOCK INC.,soi_2021.csv
HABIB BANK LTD.,soi_2021.csv
HAEMONETICS CORP. (A),soi_2021.csv
HAIN CELESTIAL GROUP INC. (THE) (A),soi_2021.csv
HAIN CELESTIAL GROUP INC. (THE) (A)(B),soi_2021.csv
"HAITONG SECURITIES CO. LTD., CLASS A",soi_2021.csv
"HAITONG SECURITIES CO. LTD., CLASS H",soi_2021.csv
HAKUHODO DY HOLDINGS INC.,soi_2021.csv
HALLIBURTON CO.,soi_2021.csv
HALOZYME THERAPEUTICS INC. (A),soi_2021.csv
HANA FINANCIAL GROUP INC.,soi_2021.csv
HANCOCK WHITNEY CORP.,soi_2021.csv
HANESBRANDS INC.,soi_2021.csv
HANG LUNG PROPERTIES LTD.,soi_2021.csv
HANG SENG BANK LTD.,soi_2021.csv
HANGER INC. (A),soi_2021.csv
"HANGZHOU ROBAM APPLIANCES CO. LTD., CLASS A",soi_2021.csv
"HANGZHOU TIGERMED CONSULTING CO. LTD., CLASS H (B)",soi_2021.csv
HANKOOK TIRE & TECHNOLOGY CO. LTD.,soi_2021.csv
HANKYU HANSHIN HOLDINGS INC.,soi_2021.csv
HANNON ARMSTRONG SUSTAINABLE INFRASTRUCTURE CAPITAL INC.,soi_2021.csv
HANNOVER RUECK SE,soi_2021.csv
HANON SYSTEMS,soi_2021.csv
HANOVER INSURANCE GROUP INC. (THE),soi_2021.csv
HANSOH PHARMACEUTICAL GROUP CO. LTD.,soi_2021.csv
HANSOH PHARMACEUTICAL GROUP CO. LTD. (B),soi_2021.csv
HANWHA SOLUTIONS CORP.,soi_2021.csv
HANWHA SOLUTIONS CORP. (A),soi_2021.csv
HAP SENG CONSOLIDATED BHD,soi_2021.csv
HARGREAVES LANSDOWN PLC,soi_2021.csv
HARLEY-DAVIDSON INC.,soi_2021.csv
HARMONIC INC. (A)(B),soi_2021.csv
HARSCO CORP. (A),soi_2021.csv
HARTALEGA HOLDINGS BHD (B),soi_2021.csv
HARTFORD FINANCIAL SERVICES GROUP INC. (THE),soi_2021.csv
HASBRO INC.,soi_2021.csv
HAVELLS INDIA LTD.,soi_2021.csv
HAVERTY FURNITURE COMPANIES INC.,soi_2021.csv
HAWAIIAN ELECTRIC INDUSTRIES INC.,soi_2021.csv
HB FULLER CO.,soi_2021.csv
HCA HEALTHCARE INC.,soi_2021.csv
HCL TECHNOLOGIES LTD.,soi_2021.csv
HDFC LIFE INSURANCE CO. LTD.,soi_2021.csv
HDFC LIFE INSURANCE CO. LTD. (B),soi_2021.csv
HDFC LIFE INSURANCE CO. LTD. (C),soi_2021.csv
HEALTH CATALYST INC. (A),soi_2021.csv
HEALTHCARE REALTY TRUST INC.,soi_2021.csv
HEALTHCARE SERVICES GROUP INC.,soi_2021.csv
"HEALTHCARE TRUST OF AMERICA INC., CLASS A",soi_2021.csv
HEALTHEQUITY INC. (A),soi_2021.csv
HEALTHPEAK PROPERTIES INC.,soi_2021.csv
HEARTLAND FINANCIAL USA INC.,soi_2021.csv
HECLA MINING CO.,soi_2021.csv
HEICO CORP.,soi_2021.csv
"HEICO CORP., CLASS A",soi_2021.csv
HEIDELBERGCEMENT AG,soi_2021.csv
HEIDRICK & STRUGGLES INTERNATIONAL INC.,soi_2021.csv
HELEN OF TROY LTD. (A),soi_2021.csv
HELLENIC TELECOMMUNICATIONS ORGANIZATION SA,soi_2021.csv
HELLOFRESH SE,soi_2021.csv
HELLOFRESH SE (A),soi_2021.csv
"HENAN SHUANGHUI INVESTMENT & DEVELOPMENT CO. LTD., CLASS A",soi_2021.csv
HENDERSON LAND DEVELOPMENT CO. LTD.,soi_2021.csv
HENGTEN NETWORKS GROUP LTD. (A),soi_2021.csv
HENGTEN NETWORKS GROUP LTD. (A)(B),soi_2021.csv
HENKEL AG & CO. KGAA,soi_2021.csv
"HENKEL AG & CO. KGAA, PREFERENCE SHARES, NVS",soi_2021.csv
HENRY SCHEIN INC.,soi_2021.csv
HENRY SCHEIN INC. (A),soi_2021.csv
HERBALIFE NUTRITION LTD. (A),soi_2021.csv
HERC HOLDINGS INC. (A),soi_2021.csv
HERITAGE FINANCIAL CORP./WA,soi_2021.csv
HERMAN MILLER INC.,soi_2021.csv
HERO MOTOCORP LTD.,soi_2021.csv
HERSHEY CO. (THE),soi_2021.csv
HESKA CORP. (A),soi_2021.csv
HESS CORP.,soi_2021.csv
HEWLETT PACKARD ENTERPRISE CO.,soi_2021.csv
"HEXAGON AB, CLASS",soi_2021.csv
"HEXAGON AB, CLASS B",soi_2021.csv
HEXCEL CORP. (A),soi_2021.csv
HIBBETT INC.,soi_2021.csv
HIGHWOODS PROPERTIES INC.,soi_2021.csv
HILL-ROM HOLDINGS INC.,soi_2021.csv
HILLENBRAND INC.,soi_2021.csv
HILLTOP HOLDINGS INC.,soi_2021.csv
HILTON GRAND VACATIONS INC. (A),soi_2021.csv
HILTON WORLDWIDE HOLDINGS INC.,soi_2021.csv
HILTON WORLDWIDE HOLDINGS INC. (A),soi_2021.csv
HINDALCO INDUSTRIES LTD.,soi_2021.csv
HINDUSTAN UNILEVER LTD.,soi_2021.csv
HINO MOTORS LTD.,soi_2021.csv
HIROSE ELECTRIC CO. LTD.,soi_2021.csv
HISAMITSU PHARMACEUTICAL CO. INC.,soi_2021.csv
HITACHI CONSTRUCTION MACHINERY CO. LTD.,soi_2021.csv
HITACHI LTD.,soi_2021.csv
HITACHI METALS LTD. (A),soi_2021.csv
HIWIN TECHNOLOGIES CORP.,soi_2021.csv
"HKT TRUST & HKT LTD., CLASS SS",soi_2021.csv
HLB INC.,soi_2021.csv
HMM CO. LTD. (A),soi_2021.csv
HNI CORP.,soi_2021.csv
HOLCIM LTD.,soi_2021.csv
HOLLYFRONTIER CORP.,soi_2021.csv
HOLOGIC INC.,soi_2021.csv
HOLOGIC INC. (A),soi_2021.csv
HOME BANCSHARES INC./AR,soi_2021.csv
HOME DEPOT INC. (THE),soi_2021.csv
"HOME PRODUCT CENTER PCL, NVDR",soi_2021.csv
HOMESTREET INC.,soi_2021.csv
HON HAI PRECISION INDUSTRY CO. LTD.,soi_2021.csv
HONDA MOTOR CO. LTD.,soi_2021.csv
HONEYWELL INTERNATIONAL INC.,soi_2021.csv
HONG KONG & CHINA GAS CO. LTD.,soi_2021.csv
HONG KONG EXCHANGES & CLEARING LTD.,soi_2021.csv
HONGKONG LAND HOLDINGS LTD.,soi_2021.csv
HOPSON DEVELOPMENT HOLDINGS LTD.,soi_2021.csv
HORACE MANN EDUCATORS CORP.,soi_2021.csv
HORIZON THERAPEUTICS PLC,soi_2021.csv
HORIZON THERAPEUTICS PLC (A),soi_2021.csv
HORMEL FOODS CORP.,soi_2021.csv
HOSHIZAKI CORP.,soi_2021.csv
HOST HOTELS & RESORTS INC.,soi_2021.csv
HOST HOTELS & RESORTS INC. (A),soi_2021.csv
HOTAI MOTOR CO. LTD.,soi_2021.csv
HOTEL SHILLA CO. LTD.,soi_2021.csv
HOUGHTON MIFFLIN HARCOURT CO. (A)(B),soi_2021.csv
HOUSING DEVELOPMENT FINANCE CORP. LTD.,soi_2021.csv
HOWARD HUGHES CORP. (THE) (A),soi_2021.csv
HOWMET AEROSPACE INC.,soi_2021.csv
HOWMET AEROSPACE INC. (A),soi_2021.csv
HOYA CORP.,soi_2021.csv
HP INC.,soi_2021.csv
HUA NAN FINANCIAL HOLDINGS CO. LTD.,soi_2021.csv
"HUATAI SECURITIES CO. LTD., CLASS A",soi_2021.csv
"HUATAI SECURITIES CO. LTD., CLASS H (B)",soi_2021.csv
"HUATAI SECURITIES CO. LTD., CLASS H (C)",soi_2021.csv
"HUAXIA BANK CO. LTD., CLASS A",soi_2021.csv
"HUAZHU GROUP LTD., ADR",soi_2021.csv
"HUB GROUP INC., CLASS A (A)",soi_2021.csv
HUBBELL INC.,soi_2021.csv
HUBSPOT INC.,soi_2021.csv
HUBSPOT INC. (A),soi_2021.csv
HUDSON PACIFIC PROPERTIES INC.,soi_2021.csv
HULIC CO. LTD.,soi_2021.csv
HUMANA INC.,soi_2021.csv
"HUNDSUN TECHNOLOGIES INC., CLASS A",soi_2021.csv
HUNTINGTON BANCSHARES INC./OH,soi_2021.csv
HUNTINGTON INGALLS INDUSTRIES INC.,soi_2021.csv
HURON CONSULTING GROUP INC. (A),soi_2021.csv
"HUSQVARNA AB, CLASS B",soi_2021.csv
"HUTCHMED CHINA LTD., ADR (A)",soi_2021.csv
"HYATT HOTELS CORP., CLASS A (A)",soi_2021.csv
HYBE CO. LTD. (A),soi_2021.csv
HYDRO ONE LTD.,soi_2021.csv
HYSTER-YALE MATERIALS HANDLING INC.,soi_2021.csv
HYUNDAI ENERGY SOLUTIONS CO. LTD.,soi_2021.csv
HYUNDAI HEAVY INDUSTRIES HOLDINGS CO. LTD.,soi_2021.csv
HYUNDAI MOBIS CO. LTD.,soi_2021.csv
HYUNDAI MOTOR CO.,soi_2021.csv
"I-MAB, ADR (A)",soi_2021.csv
IA FINANCIAL CORP. INC.,soi_2021.csv
IAA INC. (A),soi_2021.csv
IAC/INTERACTIVECORP.,soi_2021.csv
IAC/INTERACTIVECORP. (A),soi_2021.csv
IBIDEN CO. LTD.,soi_2021.csv
ICA GRUPPEN AB,soi_2021.csv
ICF INTERNATIONAL INC.,soi_2021.csv
ICHOR HOLDINGS LTD. (A),soi_2021.csv
ICICI BANK LTD.,soi_2021.csv
"ICICI BANK LTD., ADR, NVS",soi_2021.csv
ICICI LOMBARD GENERAL INSURANCE CO. LTD. (B),soi_2021.csv
ICU MEDICAL INC. (A),soi_2021.csv
IDACORP INC.,soi_2021.csv
IDEMITSU KOSAN CO. LTD.,soi_2021.csv
IDEX CORP.,soi_2021.csv
IDEXX LABORATORIES INC.,soi_2021.csv
IDEXX LABORATORIES INC. (A),soi_2021.csv
IES HOLDINGS INC. (A),soi_2021.csv
"IFLYTEK CO. LTD., CLASS",soi_2021.csv
IGM FINANCIAL INC.,soi_2021.csv
"IHEARTMEDIA INC., CLASS A (A)",soi_2021.csv
IHH HEALTHCARE BHD,soi_2021.csv
IHS MARKIT LTD.,soi_2021.csv
II-VI INC. (A),soi_2021.csv
IIDA GROUP HOLDINGS CO. LTD.,soi_2021.csv
ILLINOIS TOOL WORKS INC.,soi_2021.csv
ILLUMINA INC.,soi_2021.csv
ILLUMINA INC. (A),soi_2021.csv
IMAX CORP. (A),soi_2021.csv
IMMUNOGEN INC. (A),soi_2021.csv
IMMUNOVANT INC. (A),soi_2021.csv
IMPALA PLATINUM HOLDINGS LTD.,soi_2021.csv
IMPERIAL OIL LTD.,soi_2021.csv
INARI MEDICAL INC. (A),soi_2021.csv
INCYTE CORP.,soi_2021.csv
INCYTE CORP. (A),soi_2021.csv
INDEPENDENCE REALTY TRUST INC.,soi_2021.csv
INDEPENDENT BANK CORP.,soi_2021.csv
INDEPENDENT BANK CORP./MI,soi_2021.csv
"INDORAMA VENTURES PCL, NVDR",soi_2021.csv
INDUSTRIA DE DISENO TEXTIL SA,soi_2021.csv
"INDUSTRIAL & COMMERCIAL BANK CHINA LTD., CLASS H",soi_2021.csv
"INDUSTRIAL & COMMERCIAL BANK OF CHINA LTD., CLASS H",soi_2021.csv
"INDUSTRIAL BANK CO. LTD., CLASS",soi_2021.csv
"INDUSTRIAL BANK CO. LTD., CLASS A",soi_2021.csv
INDUSTRIAL BANK KOREA,soi_2021.csv
INDUSTRIES QATAR QSC,soi_2021.csv
"INDUSTRIVARDEN AB, CLASS",soi_2021.csv
"INDUSTRIVARDEN AB, CLASS A",soi_2021.csv
"INDUSTRIVARDEN AB, CLASS C",soi_2021.csv
INFINERA CORP. (A),soi_2021.csv
INFO EDGE INDIA LTD.,soi_2021.csv
INFORMA PLC (A),soi_2021.csv
INFOSYS LTD.,soi_2021.csv
INFRASTRUTTURE WIRELESS ITALIANE SPA (B),soi_2021.csv
INGERSOLL RAND INC.,soi_2021.csv
INGERSOLL RAND INC. (A),soi_2021.csv
INGEVITY CORP. (A),soi_2021.csv
INGREDION INC.,soi_2021.csv
"INNER MONGOLIA YILI INDUSTRIAL GROUP CO. LTD., CLASS",soi_2021.csv
"INNER MONGOLIA YILI INDUSTRIAL GROUP CO. LTD., CLASS A",soi_2021.csv
INNERGEX RENEWABLE ENERGY INC.,soi_2021.csv
INNOLUX CORP.,soi_2021.csv
INNOSPEC INC.,soi_2021.csv
INNOVATIVE INDUSTRIAL PROPERTIES INC.,soi_2021.csv
INNOVENT BIOLOGICS INC.,soi_2021.csv
INOGEN INC. (A),soi_2021.csv
INOVIO PHARMACEUTICALS INC. (A)(B),soi_2021.csv
INPEX CORP.,soi_2021.csv
INPOST SA (A),soi_2021.csv
INSIGHT ENTERPRISES INC. (A)(B),soi_2021.csv
INSMED INC. (A),soi_2021.csv
INSPERITY INC.,soi_2021.csv
INSPIRE MEDICAL SYSTEMS INC. (A),soi_2021.csv
INSULET CORP.,soi_2021.csv
INSULET CORP. (A),soi_2021.csv
INSURANCE AUSTRALIA GROUP LTD.,soi_2021.csv
INTACT FINANCIAL CORP.,soi_2021.csv
INTEGER HOLDINGS CORP. (A),soi_2021.csv
INTEGRA LIFESCIENCES HOLDINGS CORP. (A),soi_2021.csv
INTEL CORP.,soi_2021.csv
INTELLIA THERAPEUTICS INC. (A),soi_2021.csv
INTER PIPELINE LTD.,soi_2021.csv
"INTERACTIVE BROKERS GROUP INC., CLASS A",soi_2021.csv
INTERCONEXION ELECTRICA SA ESP,soi_2021.csv
INTERCONTINENTAL EXCHANGE INC.,soi_2021.csv
INTERCONTINENTAL HOTELS GROUP PLC (A),soi_2021.csv
INTERDIGITAL INC.,soi_2021.csv
INTERFACE INC.,soi_2021.csv
INTERNATIONAL BANCSHARES CORP.,soi_2021.csv
INTERNATIONAL BUSINESS MACHINES CORP.,soi_2021.csv
INTERNATIONAL CONTAINER TERMINAL SERVICES INC.,soi_2021.csv
INTERNATIONAL FLAVORS & FRAGRANCES INC.,soi_2021.csv
INTERNATIONAL PAPER CO.,soi_2021.csv
INTERPUBLIC GROUP COMPANIES INC. (THE),soi_2021.csv
INTERPUBLIC GROUP OF COMPANIES INC. (THE),soi_2021.csv
INTERSECT ENT INC. (A),soi_2021.csv
INTESA SANPAOLO SPA,soi_2021.csv
"INTOUCH HOLDINGS PCL, NVDR",soi_2021.csv
INTRA-CELLULAR THERAPIES INC. (A),soi_2021.csv
INTUIT INC.,soi_2021.csv
INTUITIVE SURGICAL INC.,soi_2021.csv
INTUITIVE SURGICAL INC. (A),soi_2021.csv
INVENTEC CORP.,soi_2021.csv
INVESCO LTD.,soi_2021.csv
"INVESTMENT AB LATOUR, CLASS B",soi_2021.csv
"INVESTOR AB, CLASS",soi_2021.csv
"INVESTOR AB, CLASS B",soi_2021.csv
INVITAE CORP. (A)(B),soi_2021.csv
INVITATION HOMES INC.,soi_2021.csv
IONIS PHARMACEUTICALS INC. (A),soi_2021.csv
IOVANCE BIOTHERAPEUTICS INC. (A),soi_2021.csv
IPG PHOTONICS CORP. (A),soi_2021.csv
IQVIA HOLDINGS INC.,soi_2021.csv
IQVIA HOLDINGS INC. (A),soi_2021.csv
IRHYTHM TECHNOLOGIES INC. (A),soi_2021.csv
IRIDIUM COMMUNICATIONS INC. (A),soi_2021.csv
IROBOT CORP. (A),soi_2021.csv
IRON MOUNTAIN INC.,soi_2021.csv
ISRACARD LTD.,soi_2021.csv
"ISRAEL DISCOUNT BANK LTD., CLASS",soi_2021.csv
"ISRAEL DISCOUNT BANK LTD., CLASS A",soi_2021.csv
"ISRAEL DISCOUNT BANK LTD., CLASS A (A)",soi_2021.csv
ISTAR INC.,soi_2021.csv
ISUZU MOTORS LTD.,soi_2021.csv
"ITAU UNIBANCO HOLDING SA, PREFERENCE SHARES, NVS",soi_2021.csv
"ITAUSA SA, PREFERENCE SHARES, NVS",soi_2021.csv
ITC LTD.,soi_2021.csv
ITO EN LTD.,soi_2021.csv
ITOCHU CORP.,soi_2021.csv
ITOCHU TECHNO-SOLUTIONS CORP.,soi_2021.csv
ITRON INC. (A),soi_2021.csv
ITT INC.,soi_2021.csv
"IVANHOE MINES LTD., CLASS",soi_2021.csv
J SAINSBURY PLC,soi_2021.csv
J2 GLOBAL INC. (A),soi_2021.csv
JABIL INC.,soi_2021.csv
JACK HENRY & ASSOCIATES INC.,soi_2021.csv
JACK IN THE BOX INC.,soi_2021.csv
JACOBS ENGINEERING GROUP INC.,soi_2021.csv
"JAFRON BIOMEDICAL CO. LTD., CLASS A",soi_2021.csv
JAMES HARDIE INDUSTRIES PLC,soi_2021.csv
JAMF HOLDING CORP. (A),soi_2021.csv
JAPAN EXCHANGE GROUP INC.,soi_2021.csv
JAPAN METROPOLITAN FUND INVEST,soi_2021.csv
JAPAN POST HOLDINGS CO. LTD.,soi_2021.csv
JAPAN REAL ESTATE INVESTMENT CORP.,soi_2021.csv
JAPAN TOBACCO INC.,soi_2021.csv
JAZZ PHARMACEUTICALS PLC (A),soi_2021.csv
JB HUNT TRANSPORT SERVICES INC.,soi_2021.csv
JD HEALTH INTERNATIONAL INC. (A)(C),soi_2021.csv
"JD.COM INC., ADR",soi_2021.csv
"JD.COM INC., ADR (A)",soi_2021.csv
JDE PEET’S NV,soi_2021.csv
JEFFERIES FINANCIAL GROUP INC.,soi_2021.csv
JELD-WEN HOLDING INC. (A),soi_2021.csv
JERONIMO MARTINS SGPS SA,soi_2021.csv
JETBLUE AIRWAYS CORP. (A),soi_2021.csv
JFE HOLDINGS INC.,soi_2021.csv
JG SUMMIT HOLDINGS INC.,soi_2021.csv
"JIANGSU EXPRESSWAY CO. LTD., CLASS H",soi_2021.csv
"JIANGSU YANGHE BREWERY JOINT-STOCK CO. LTD., CLASS",soi_2021.csv
"JINKOSOLAR HOLDING CO. LTD., ADR",soi_2021.csv
JINXIN FERTILITY GROUP LTD. (B),soi_2021.csv
JINXIN FERTILITY GROUP LTD. (C),soi_2021.csv
JM SMUCKER CO. (THE),soi_2021.csv
JOHN BEAN TECHNOLOGIES CORP.,soi_2021.csv
"JOHN WILEY & SONS INC., CLASS A",soi_2021.csv
JOHNSON MATTHEY PLC,soi_2021.csv
"JOHNSON OUTDOORS INC., CLASS A",soi_2021.csv
JOINT CORP. (THE) (A),soi_2021.csv
JONES LANG LASALLE INC. (A),soi_2021.csv
JPMORGAN CHASE & CO.,soi_2021.csv
JSR CORP.,soi_2021.csv
JULIUS BAER GROUP LTD.,soi_2021.csv
JUNIPER NETWORKS INC.,soi_2021.csv
JUST EAT TAKEAWAY.COM NV,soi_2021.csv
JUST EAT TAKEAWAY.COM NV (A)(B),soi_2021.csv
KAJIMA CORP.,soi_2021.csv
KAKAO CORP.,soi_2021.csv
KALBE FARMA TBK PT,soi_2021.csv
KAMAN CORP.,soi_2021.csv
KANGWON LAND INC.,soi_2021.csv
KANSAI PAINT CO. LTD.,soi_2021.csv
KANSAS CITY SOUTHERN,soi_2021.csv
KAO CORP.,soi_2021.csv
KAR AUCTION SERVICES INC. (A),soi_2021.csv
KARUNA THERAPEUTICS INC. (A),soi_2021.csv
KB FINANCIAL GROUP INC.,soi_2021.csv
KBC GROUP NV,soi_2021.csv
KBR INC.,soi_2021.csv
KDDI CORP.,soi_2021.csv
"KE HOLDINGS INC., ADR",soi_2021.csv
"KE HOLDINGS INC., ADR (A)",soi_2021.csv
KEIO CORP.,soi_2021.csv
KEISEI ELECTRIC RAILWAY CO. LTD.,soi_2021.csv
KELLOGG CO.,soi_2021.csv
"KELLY SERVICES INC., CLASS A, NVS",soi_2021.csv
"KELLY SERVICES INC., CLASS A, NVS (A)",soi_2021.csv
KEMPER CORP.,soi_2021.csv
KENNAMETAL INC.,soi_2021.csv
KENNEDY-WILSON HOLDINGS INC.,soi_2021.csv
KEPPEL CORP. LTD.,soi_2021.csv
"KERRY GROUP PLC, CLASS",soi_2021.csv
"KERRY GROUP PLC, CLASS A",soi_2021.csv
"KESKO OYJ, CLASS",soi_2021.csv
"KESKO OYJ, CLASS B",soi_2021.csv
KEURIG DR PEPPER INC.,soi_2021.csv
KEYCORP.,soi_2021.csv
KEYENCE CORP.,soi_2021.csv
KEYERA CORP.,soi_2021.csv
KEYSIGHT TECHNOLOGIES INC.,soi_2021.csv
KEYSIGHT TECHNOLOGIES INC. (A),soi_2021.csv
KEYSIGHT TECHNOLOGIES INC. (A)(C),soi_2021.csv
KFORCE INC.,soi_2021.csv
KIA CORP.,soi_2021.csv
KIKKOMAN CORP.,soi_2021.csv
KILROY REALTY CORP.,soi_2021.csv
KIMBALL ELECTRONICS INC. (A),soi_2021.csv
KIMBERLY-CLARK CORP.,soi_2021.csv
"KIMBERLY-CLARK DE MEXICO SAB DE CV, CLASS A",soi_2021.csv
KIMCO REALTY CORP.,soi_2021.csv
KINDER MORGAN INC.,soi_2021.csv
KINGBOARD LAMINATES HOLDINGS LTD.,soi_2021.csv
KINGDEE INTERNATIONAL SOFTWARE GROUP CO. LTD.,soi_2021.csv
KINGDEE INTERNATIONAL SOFTWARE GROUP CO. LTD. (A),soi_2021.csv
"KINGSOFT CLOUD HOLDINGS LTD., ADR (A)",soi_2021.csv
"KINGSOFT CLOUD HOLDINGS LTD., ADR (A)(B)",soi_2021.csv
KINGSOFT CORP. LTD.,soi_2021.csv
"KINNEVIK AB, CLASS",soi_2021.csv
"KINNEVIK AB, CLASS B (A)",soi_2021.csv
KINSALE CAPITAL GROUP INC.,soi_2021.csv
KINTETSU GROUP HOLDINGS CO. LTD. (A),soi_2021.csv
KION GROUP AG,soi_2021.csv
KIRBY CORP. (A),soi_2021.csv
KIRIN HOLDINGS CO. LTD.,soi_2021.csv
KIRKLAND LAKE GOLD LTD.,soi_2021.csv
KKR & CO. INC.,soi_2021.csv
KKR REAL ESTATE FINANCE TRUST INC.,soi_2021.csv
KLA CORP.,soi_2021.csv
KLABIN SA (A),soi_2021.csv
KLEPIERRE SA,soi_2021.csv
KNIGHT-SWIFT TRANSPORTATION HOLDINGS INC.,soi_2021.csv
KNOLL INC.,soi_2021.csv
KNORR-BREMSE AG,soi_2021.csv
KNOWLES CORP. (A),soi_2021.csv
KOBAYASHI PHARMACEUTICAL CO. LTD.,soi_2021.csv
KOBE BUSSAN CO. LTD.,soi_2021.csv
KODIAK SCIENCES INC. (A),soi_2021.csv
KOHL’S CORP.,soi_2021.csv
KOMATSU LTD.,soi_2021.csv
KOMERCNI BANKA AS (A),soi_2021.csv
"KONE OYJ, CLASS",soi_2021.csv
"KONE OYJ, CLASS B",soi_2021.csv
KONINKLIJKE DSM NV,soi_2021.csv
KONINKLIJKE VOPAK NV,soi_2021.csv
KONTOOR BRANDS INC.,soi_2021.csv
KOPPERS HOLDINGS INC. (A),soi_2021.csv
KOREA AEROSPACE INDUSTRIES LTD.,soi_2021.csv
KOSMOS ENERGY LTD. (A),soi_2021.csv
KOSSAN RUBBER INDUSTRIES,soi_2021.csv
KOTAK MAHINDRA BANK LTD.,soi_2021.csv
KRAFT HEINZ CO. (THE),soi_2021.csv
KRATOS DEFENSE & SECURITY SOLUTIONS INC. (A),soi_2021.csv
KROGER CO. (THE),soi_2021.csv
"KRUNG THAI BANK PCL, NVDR",soi_2021.csv
"KRUNGTHAI CARD PCL, NVDR",soi_2021.csv
KRYSTAL BIOTECH INC. (A),soi_2021.csv
KT&G CORP.,soi_2021.csv
KUALA LUMPUR KEPONG BHD,soi_2021.csv
KUBOTA CORP.,soi_2021.csv
"KUEHNE + NAGEL INTERNATIONAL AG, REGISTERED",soi_2021.csv
"KUEHNE NAGEL INTERNATIONAL AG, REGISTERED",soi_2021.csv
KULICKE & SOFFA INDUSTRIES INC.,soi_2021.csv
KUMBA IRON ORE LTD.,soi_2021.csv
KURA ONCOLOGY INC. (A),soi_2021.csv
KURITA WATER INDUSTRIES LTD.,soi_2021.csv
KUWAIT FINANCE HOUSE KSCP,soi_2021.csv
"KWEICHOW MOUTAI CO. LTD., CLASS",soi_2021.csv
